"macAddress","datetime","datetime_local","virusIndex","moldIndex","temperature","humidity","pm25","tvoc","co2","co","airPressure","ozone","no2"
"60b6e1afeedc",2025-02-25 06:00:00,2025-02-25 01:00:00,8,8,24.6,80.2,31,107,0,0,1002.1,10,45
"60b6e1afeedc",2025-02-25 07:00:00,2025-02-25 02:00:00,8,8,24.5,80.4,32,90,0,0,1001.4,10,49
"60b6e1afeedc",2025-02-25 08:00:00,2025-02-25 03:00:00,7,7,24.6,79.9,31,104,0,0,1000.9,9,41
"60b6e1afeedc",2025-02-25 09:00:00,2025-02-25 04:00:00,8,8,24.5,80.4,30,109,0,0,1001,9,37
"60b6e1afeedc",2025-02-25 10:00:00,2025-02-25 05:00:00,8,8,24.5,81.7,32,633,0,0,1001.6,9,33
"60b6e1afeedc",2025-02-25 11:00:00,2025-02-25 06:00:00,8,8,24.4,82.4,32,2573,0,0,1002.1,9,30
"60b6e1afeedc",2025-02-25 12:00:00,2025-02-25 07:00:00,8,8,24.6,82,33,1691,0,0,1002.7,8,13
"60b6e1afeedc",2025-02-25 13:00:00,2025-02-25 08:00:00,8,8,24.8,81.7,31,3661,0,0,1003.1,8,27
"60b6e1afeedc",2025-02-25 14:00:00,2025-02-25 09:00:00,4,6,25.3,79.4,14,2628,0,0,1003,9,40
"60b6e1afeedc",2025-02-25 15:00:00,2025-02-25 10:00:00,4,6,27.6,71.4,15,2583,0,0,1002.5,10,46
"60b6e1afeedc",2025-02-25 16:00:00,2025-02-25 11:00:00,5,6,25.9,77.3,13,1774,0,0,1002.4,11,71
"60b6e1afeedc",2025-02-25 17:00:00,2025-02-25 12:00:00,5,6,26.3,75.7,11,1754,0,0,1001.7,12,79
"60b6e1afeedc",2025-02-25 18:00:00,2025-02-25 13:00:00,5,6,26.8,74,11,1559,0,0,1000.8,12,95
"60b6e1afeedc",2025-02-25 19:00:00,2025-02-25 14:00:00,5,6,26.9,73.7,10,1663,0,0,1000.2,11,72
"60b6e1afeedc",2025-02-25 20:00:00,2025-02-25 15:00:00,4,6,27.1,72.9,9,3232,0,0,999.8,8,16
"60b6e1afeedc",2025-02-25 21:00:00,2025-02-25 16:00:00,4,6,27.1,71.3,7,1787,0,0,999.5,8,22
"60b6e1afeedc",2025-02-25 22:00:00,2025-02-25 17:00:00,4,6,26.6,74.3,7,1614,0,0,1000,8,28
"60b6e1afeedc",2025-02-25 23:00:00,2025-02-25 18:00:00,4,6,26.2,75.3,8,1829,0,0,1000.9,8,20
"60b6e1afeedc",2025-02-26,2025-02-25 19:00:00,4,6,26.2,74.8,11,1976,0,0,1001.5,8,16
"60b6e1afeedc",2025-02-26 01:00:00,2025-02-25 20:00:00,4,6,26.3,74.3,15,2255,0,0,1002.1,8,15
"60b6e1afeedc",2025-02-26 02:00:00,2025-02-25 21:00:00,4,6,26.1,74.5,12,2000,0,0,1002.4,8,15
"60b6e1afeedc",2025-02-26 03:00:00,2025-02-25 22:00:00,4,6,26.1,74.9,11,2365,0,0,1002.6,8,13
"60b6e1afeedc",2025-02-26 04:00:00,2025-02-25 23:00:00,4,6,26.3,74.6,11,1800,0,0,1002.4,8,14
"60b6e1afeedc",2025-02-26 05:00:00,2025-02-26,4,6,26.3,74.5,10,1609,0,0,1001.8,8,15
"60b6e1afeedc",2025-02-26 06:00:00,2025-02-26 01:00:00,4,6,26,75.3,11,1333,0,0,1001.4,8,19
"60b6e1afeedc",2025-02-26 07:00:00,2025-02-26 02:00:00,4,6,26,75.2,10,1438,0,0,1001,8,16
"60b6e1afeedc",2025-02-26 08:00:00,2025-02-26 03:00:00,4,6,25.8,75.7,10,1367,0,0,1000.8,8,17
"60b6e1afeedc",2025-02-26 09:00:00,2025-02-26 04:00:00,4,6,25.6,76.3,11,1285,0,0,1000.9,8,17
"60b6e1afeedc",2025-02-26 10:00:00,2025-02-26 05:00:00,4,6,25.6,76.1,10,1417,0,0,1001.3,8,15
"60b6e1afeedc",2025-02-26 11:00:00,2025-02-26 06:00:00,4,6,25.8,75.6,14,1610,0,0,1001.7,8,17
"60b6e1afeedc",2025-02-26 12:00:00,2025-02-26 07:00:00,8,8,24.6,80.7,32,1550,0,0,1002.5,7,5
"60b6e1afeedc",2025-02-26 13:00:00,2025-02-26 08:00:00,8,8,24.3,82.4,28,1890,0,0,1003,7,6
"60b6e1afeedc",2025-02-26 14:00:00,2025-02-26 09:00:00,4,6,23.9,84.3,13,1649,0,0,1003,8,11
"60b6e1afeedc",2025-02-26 15:00:00,2025-02-26 10:00:00,5,6,24.2,83.4,14,2327,0,0,1003,8,18
"60b6e1afeedc",2025-02-26 16:00:00,2025-02-26 11:00:00,5,6,24,84.1,11,2038,0,0,1002.7,8,26
"60b6e1afeedc",2025-02-26 17:00:00,2025-02-26 12:00:00,4,6,23.7,85.5,11,1014,0,0,1002.3,10,53
"60b6e1afeedc",2025-02-26 18:00:00,2025-02-26 13:00:00,6,6,24.3,83.8,8,1767,0,0,1001.5,12,88
"60b6e1afeedc",2025-02-26 19:00:00,2025-02-26 14:00:00,5,7,25.1,81.9,9,3908,0,0,1001,7,2
"60b6e1afeedc",2025-02-26 20:00:00,2025-02-26 15:00:00,5,7,25,80.7,5,2538,0,0,1000.6,7,1
"60b6e1afeedc",2025-02-26 21:00:00,2025-02-26 16:00:00,5,7,25.1,81.6,6,2290,0,0,1000.6,7,1
"60b6e1afeedc",2025-02-26 22:00:00,2025-02-26 17:00:00,5,6,24.9,82.6,4,2006,0,0,1000.9,7,1
"60b6e1afeedc",2025-02-26 23:00:00,2025-02-26 18:00:00,5,6,24.8,82.7,5,2048,0,0,1001.6,7,1
"60b6e1afeedc",2025-02-27,2025-02-26 19:00:00,5,6,24.9,82.4,5,2250,0,0,1002.2,7,1
"60b6e1afeedc",2025-02-27 01:00:00,2025-02-26 20:00:00,5,6,24.5,83,6,2159,0,0,1002.9,7,1
"60b6e1afeedc",2025-02-27 02:00:00,2025-02-26 21:00:00,5,6,24.1,84.3,5,3325,0,0,1003.4,7,2
"60b6e1afeedc",2025-02-27 03:00:00,2025-02-26 22:00:00,5,6,24.4,83.3,5,5227,0,0,1003.6,7,2
"60b6e1afeedc",2025-02-27 04:00:00,2025-02-26 23:00:00,5,6,24.5,82.9,7,4441,0,0,1003.4,7,1
"60b6e1afeedc",2025-02-27 05:00:00,2025-02-27,5,6,24.5,82.7,6,4335,0,0,1003,7,2
"60b6e1afeedc",2025-02-27 06:00:00,2025-02-27 01:00:00,5,6,24.6,82.1,7,4459,0,0,1002.6,7,1
"60b6e1afeedc",2025-02-27 07:00:00,2025-02-27 02:00:00,5,6,24.5,82.2,6,4047,0,0,1002.3,7,4
"60b6e1afeedc",2025-02-27 08:00:00,2025-02-27 03:00:00,5,6,24.3,82.1,6,3730,0,0,1002.2,7,6
"60b6e1afeedc",2025-02-27 09:00:00,2025-02-27 04:00:00,5,6,24.3,82.3,6,3572,0,0,1002.3,7,8
"60b6e1afeedc",2025-02-27 10:00:00,2025-02-27 05:00:00,5,6,24.2,82.5,6,3413,0,0,1002.7,7,9
"60b6e1afeedc",2025-02-27 11:00:00,2025-02-27 06:00:00,5,6,24,84.7,3,1519,0,0,1003.3,7,10
"60b6e1afeedc",2025-02-27 12:00:00,2025-02-27 07:00:00,4,6,23.9,86,3,3015,0,0,1003.9,7,0
"60b6e1afeedc",2025-02-27 13:00:00,2025-02-27 08:00:00,5,6,24.3,84,3,3583,0,0,1004.4,7,0
"60b6e1afeedc",2025-02-27 14:00:00,2025-02-27 09:00:00,5,6,24.9,82.1,4,3521,0,0,1004.4,7,1
"60b6e1afeedc",2025-02-27 15:00:00,2025-02-27 10:00:00,4,6,25.3,79.4,7,3372,0,0,1004.2,7,7
"60b6e1afeedc",2025-02-27 16:00:00,2025-02-27 11:00:00,4,6,25.5,79.9,3,3046,0,0,1003.7,7,3
"60b6e1afeedc",2025-02-27 17:00:00,2025-02-27 12:00:00,4,6,26.1,76.7,2,2629,0,0,1002.9,7,4
"60b6e1afeedc",2025-02-27 18:00:00,2025-02-27 13:00:00,4,6,25.8,79.1,2,2703,0,0,1001.9,7,2
"60b6e1afeedc",2025-02-27 19:00:00,2025-02-27 14:00:00,5,7,25.5,80,2,3172,0,0,1000.9,7,1
"60b6e1afeedc",2025-02-27 20:00:00,2025-02-27 15:00:00,4,6,25.7,79.3,9,2741,0,0,1000.3,7,4
"60b6e1afeedc",2025-02-27 21:00:00,2025-02-27 16:00:00,4,6,26.6,75.8,3,3055,0,0,999.9,7,1
"60b6e1afeedc",2025-02-27 22:00:00,2025-02-27 17:00:00,4,6,26.5,74,3,4439,0,0,1000.2,6,1
"60b6e1afeedc",2025-02-27 23:00:00,2025-02-27 18:00:00,4,6,26.2,76,5,3973,0,0,1000.8,6,1
"60b6e1afeedc",2025-02-28,2025-02-27 19:00:00,4,6,25.9,76.4,5,3278,0,0,1001.4,6,1
"60b6e1afeedc",2025-02-28 01:00:00,2025-02-27 20:00:00,4,6,25.7,75.9,5,3238,0,0,1001.8,6,0
"60b6e1afeedc",2025-02-28 02:00:00,2025-02-27 21:00:00,4,6,25.3,76.7,5,3043,0,0,1002.3,6,0
"60b6e1afeedc",2025-02-28 03:00:00,2025-02-27 22:00:00,4,6,25.5,75.2,6,3088,0,0,1002.4,6,0
"60b6e1afeedc",2025-02-28 04:00:00,2025-02-27 23:00:00,4,6,25.2,75,6,1502,0,0,1002.1,8,13
"60b6e1afeedc",2025-02-28 05:00:00,2025-02-28,4,6,25,75.8,7,2880,0,0,1001.6,7,8
"60b6e1afeedc",2025-02-28 06:00:00,2025-02-28 01:00:00,4,6,25.1,76.3,6,3130,0,0,1000.8,7,6
"60b6e1afeedc",2025-02-28 07:00:00,2025-02-28 02:00:00,4,5,24.9,77.7,6,3007,0,0,1000.3,7,6
"60b6e1afeedc",2025-02-28 08:00:00,2025-02-28 03:00:00,4,5,24.9,78.8,6,3061,0,0,1000.3,7,4
"60b6e1afeedc",2025-02-28 09:00:00,2025-02-28 04:00:00,5,6,24.9,80.3,5,3070,0,0,1000.7,7,2
"60b6e1afeedc",2025-02-28 10:00:00,2025-02-28 05:00:00,5,6,24.7,80.2,7,2869,0,0,1001.1,7,5
"60b6e1afeedc",2025-02-28 11:00:00,2025-02-28 06:00:00,5,6,24.4,80.1,7,2670,0,0,1001.3,7,2
"60b6e1afeedc",2025-02-28 12:00:00,2025-02-28 07:00:00,5,6,24.1,81.8,8,2647,0,0,1001.9,7,2
"60b6e1afeedc",2025-02-28 13:00:00,2025-02-28 08:00:00,5,6,24.2,82.2,7,1942,0,0,1002.3,7,11
"60b6e1afeedc",2025-02-28 14:00:00,2025-02-28 09:00:00,5,6,24.7,81.1,7,2234,0,0,1002.5,7,9
"60b6e1afeedc",2025-02-28 15:00:00,2025-02-28 10:00:00,4,5,24.8,79.9,9,1987,0,0,1002.6,8,17
"60b6e1afeedc",2025-02-28 16:00:00,2025-02-28 11:00:00,5,6,24.9,80.3,8,917,0,0,1002.3,7,10
"60b6e1afeedc",2025-02-28 17:00:00,2025-02-28 12:00:00,4,6,25.2,79.5,5,1930,0,0,1001.8,8,17
"60b6e1afeedc",2025-02-28 18:00:00,2025-02-28 13:00:00,4,6,26.3,75.6,6,3100,0,0,1001,7,3
"60b6e1afeedc",2025-02-28 19:00:00,2025-02-28 14:00:00,4,6,26.6,74.1,4,2897,0,0,1000.5,7,3
"60b6e1afeedc",2025-02-28 20:00:00,2025-02-28 15:00:00,4,6,26.5,76.1,4,2268,0,0,1000,7,4
"60b6e1afeedc",2025-02-28 21:00:00,2025-02-28 16:00:00,4,6,26.5,75.7,4,11,0,0,999.8,7,6
"60b6e1afeedc",2025-02-28 22:00:00,2025-02-28 17:00:00,4,6,26.2,78.1,6,610,0,0,1000.2,8,11
"60b6e1afeedc",2025-02-28 23:00:00,2025-02-28 18:00:00,4,6,25.9,79.3,7,1935,0,0,1001,6,1
"60b6e1afeedc",2025-03-01,2025-02-28 19:00:00,4,6,26.3,77.8,8,3007,0,0,1001.8,6,0
"60b6e1afeedc",2025-03-01 01:00:00,2025-02-28 20:00:00,4,6,26.4,76.5,9,3060,0,0,1002.3,6,1
"60b6e1afeedc",2025-03-01 02:00:00,2025-02-28 21:00:00,4,6,26.1,77.9,9,3070,0,0,1002.7,6,1
"60b6e1afeedc",2025-03-01 03:00:00,2025-02-28 22:00:00,4,6,25.7,79.5,8,2501,0,0,1002.8,7,1
"60b6e1afeedc",2025-03-01 04:00:00,2025-02-28 23:00:00,4,6,25.3,78.9,7,2267,0,0,1002.4,7,2
"60b6e1afeedc",2025-03-01 05:00:00,2025-03-01,4,6,25,79,7,2305,0,0,1002.1,7,3
"60b6e1afeedc",2025-03-01 06:00:00,2025-03-01 01:00:00,5,6,24.6,81,7,1957,0,0,1001.7,7,7
"60b6e1afeedc",2025-03-01 07:00:00,2025-03-01 02:00:00,4,6,23.6,85.5,7,1447,0,0,1001.2,8,17
"60b6e1afeedc",2025-03-01 08:00:00,2025-03-01 03:00:00,4,6,23.4,86.6,7,1372,0,0,1000.9,8,18
"60b6e1afeedc",2025-03-01 09:00:00,2025-03-01 04:00:00,4,6,23.1,88.3,8,1369,0,0,1000.9,8,14
"60b6e1afeedc",2025-03-01 10:00:00,2025-03-01 05:00:00,4,6,23,88.7,8,1467,0,0,1001.2,8,12
"60b6e1afeedc",2025-03-01 11:00:00,2025-03-01 06:00:00,4,6,22.4,90.5,9,1457,0,0,1001.8,7,10
"60b6e1afeedc",2025-03-01 12:00:00,2025-03-01 07:00:00,4,6,22.5,89.9,9,1691,0,0,1002.6,7,6
"60b6e1afeedc",2025-03-01 13:00:00,2025-03-01 08:00:00,4,6,23.1,87.7,10,2019,0,0,1003,7,2
"60b6e1afeedc",2025-03-01 14:00:00,2025-03-01 09:00:00,4,6,23.4,86.5,12,1879,0,0,1002.8,7,8
"60b6e1afeedc",2025-03-01 15:00:00,2025-03-01 10:00:00,6,6,24.2,82.7,11,1100,0,0,1002.5,11,62
"60b6e1afeedc",2025-03-01 16:00:00,2025-03-01 11:00:00,6,6,24.5,82.8,10,1514,0,0,1002.2,11,77
"60b6e1afeedc",2025-03-01 17:00:00,2025-03-01 12:00:00,6,6,24.6,82.7,8,1333,0,0,1001.6,11,66
"60b6e1afeedc",2025-03-01 18:00:00,2025-03-01 13:00:00,5,6,25.5,78.3,7,1301,0,0,1000.9,10,58
"60b6e1afeedc",2025-03-01 19:00:00,2025-03-01 14:00:00,5,6,25.6,78,7,1143,0,0,1000.4,11,68
"60b6e1afeedc",2025-03-01 20:00:00,2025-03-01 15:00:00,5,6,26,76.7,6,1166,0,0,999.8,10,57
"60b6e1afeedc",2025-03-01 21:00:00,2025-03-01 16:00:00,4,6,26.9,73.2,9,2157,0,0,999.4,8,12
"60b6e1afeedc",2025-03-01 22:00:00,2025-03-01 17:00:00,4,6,26.3,74,6,2414,0,0,999.7,7,3
"60b6e1afeedc",2025-03-01 23:00:00,2025-03-01 18:00:00,4,6,25.9,78.2,6,2812,0,0,1000.5,7,2
"60b6e1af59e1",2025-02-22 22:00:00,2025-02-22 17:00:00,7,8,26.1,73.9,44,810,598,0.1,1002,7,10
"60b6e1af59e1",2025-02-23 02:00:00,2025-02-22 21:00:00,4,6,25.4,72.6,7,955,478,0,1004.7,8,19
"60b6e1af59e1",2025-02-23 03:00:00,2025-02-22 22:00:00,4,6,25.5,72.6,9,767,477,0,1004.7,8,19
"60b6e1af59e1",2025-02-23 04:00:00,2025-02-22 23:00:00,4,6,25.3,74.7,8,717,485,0,1004.3,8,17
"60b6e1af59e1",2025-02-23 05:00:00,2025-02-23,4,6,25.2,75.7,8,605,475,0,1003.7,8,16
"60b6e1af59e1",2025-02-23 06:00:00,2025-02-23 01:00:00,4,6,25.1,76.4,7,517,476,0,1002.9,8,17
"60b6e1af59e1",2025-02-23 07:00:00,2025-02-23 02:00:00,4,6,25.1,76.5,9,470,471,0,1002.3,8,18
"60b6e1af59e1",2025-02-23 08:00:00,2025-02-23 03:00:00,4,5,24.9,77.1,7,390,467,0,1002.2,8,16
"60b6e1af59e1",2025-02-23 09:00:00,2025-02-23 04:00:00,4,5,24.8,77.6,7,335,468,0,1002.4,8,15
"60b6e1af59e1",2025-02-23 10:00:00,2025-02-23 05:00:00,4,6,25,77.8,8,293,462,0,1002.8,8,17
"60b6e1af59e1",2025-02-23 11:00:00,2025-02-23 06:00:00,5,6,24.9,80.3,9,291,480,0,1003.3,8,15
"60b6e1af59e1",2025-02-23 12:00:00,2025-02-23 07:00:00,5,6,24.8,82.8,9,296,474,0,1003.7,8,15
"60b6e1af59e1",2025-02-23 13:00:00,2025-02-23 08:00:00,5,6,24.6,84.4,9,272,476,0,1004,8,14
"60b6e1af59e1",2025-02-23 14:00:00,2025-02-23 09:00:00,5,6,24,84.6,8,177,461,0,1003.8,8,15
"60b6e1af59e1",2025-02-23 15:00:00,2025-02-23 10:00:00,5,6,24.6,84.2,11,201,474,0,1003.3,6,1
"60b6e1af59e1",2025-02-23 16:00:00,2025-02-23 11:00:00,5,6,24.5,81.6,9,140,455,0,1002.8,6,0
"60b6e1af59e1",2025-02-23 17:00:00,2025-02-23 12:00:00,4,5,24.7,77.9,8,116,457,0,1002.2,6,0
"60b6e1af59e1",2025-02-23 18:00:00,2025-02-23 13:00:00,4,6,25.2,74.6,8,186,448,0,1001.6,6,1
"60b6e1af59e1",2025-02-23 19:00:00,2025-02-23 14:00:00,4,6,25.6,72.6,8,82,447,0,1001,6,1
"60b6e1af59e1",2025-02-23 20:00:00,2025-02-23 15:00:00,4,6,25.9,72.5,8,94,503,0,1000.6,6,0
"60b6e1af59e1",2025-02-23 21:00:00,2025-02-23 16:00:00,4,6,26.6,70.2,9,95,483,0,1000.5,6,1
"60b6e1af59e1",2025-02-23 22:00:00,2025-02-23 17:00:00,4,6,26,73.2,10,106,510,0,1001,6,1
"60b6e1af59e1",2025-02-23 23:00:00,2025-02-23 18:00:00,4,6,25.7,74.9,8,89,521,0,1002,6,1
"60b6e1af59e1",2025-02-24,2025-02-23 19:00:00,4,6,25,77.3,9,71,463,0,1002.7,6,0
"60b6e1af59e1",2025-02-24 01:00:00,2025-02-23 20:00:00,4,5,24.8,78.3,8,81,458,0,1003.4,6,0
"60b6e1af59e1",2025-02-24 02:00:00,2025-02-23 21:00:00,4,5,24.9,77.1,9,154,465,0,1003.9,6,1
"60b6e1af59e1",2025-02-24 03:00:00,2025-02-23 22:00:00,4,5,24.7,76.8,9,64,460,0,1003.9,7,3
"60b6e1af59e1",2025-02-24 04:00:00,2025-02-23 23:00:00,4,5,24.9,76.6,9,42,469,0,1003.6,7,3
"60b6e1af59e1",2025-02-24 05:00:00,2025-02-24,4,6,25.1,76.1,8,67,471,0,1003.3,7,1
"60b6e1af59e1",2025-02-24 06:00:00,2025-02-24 01:00:00,4,6,25.2,75.7,9,70,465,0,1002.9,6,1
"60b6e1af59e1",2025-02-24 07:00:00,2025-02-24 02:00:00,4,6,25.2,75.4,8,66,462,0,1002.6,6,0
"60b6e1af59e1",2025-02-24 08:00:00,2025-02-24 03:00:00,4,6,25.1,75.8,9,54,466,0,1002.3,6,0
"60b6e1af59e1",2025-02-24 09:00:00,2025-02-24 04:00:00,4,5,24.9,78.7,8,43,468,0,1002.3,6,0
"60b6e1af59e1",2025-02-24 10:00:00,2025-02-24 05:00:00,5,6,24.7,81.3,10,19,458,0,1002.5,6,1
"60b6e1af59e1",2025-02-24 11:00:00,2025-02-24 06:00:00,5,6,24.4,82.2,10,16,451,0,1002.6,7,1
"60b6e1af59e1",2025-02-24 12:00:00,2025-02-24 07:00:00,5,6,24.9,81.7,10,45,476,0,1002.7,7,0
"60b6e1af59e1",2025-02-24 13:00:00,2025-02-24 08:00:00,5,7,25,81.3,12,30,463,0,1003.1,7,1
"60b6e1af59e1",2025-02-24 14:00:00,2025-02-24 09:00:00,4,6,25.4,78.4,11,22,467,0,1003.1,7,3
"60b6e1af59e1",2025-02-24 15:00:00,2025-02-24 10:00:00,4,6,26.4,73.2,11,6,454,0,1002.7,8,17
"60b6e1af59e1",2025-02-24 16:00:00,2025-02-24 11:00:00,4,6,26.4,73.2,10,6,448,0,1002.1,8,24
"60b6e1af59e1",2025-02-24 17:00:00,2025-02-24 12:00:00,4,6,26.3,76,9,7,446,0,1001.4,8,18
"60b6e1af59e1",2025-02-24 18:00:00,2025-02-24 13:00:00,4,6,26.8,74.3,8,12,448,0,1000.8,7,11
"60b6e1af59e1",2025-02-24 19:00:00,2025-02-24 14:00:00,4,6,27.2,74,10,16,453,0,1000.2,7,7
"60b6e1af59e1",2025-02-24 20:00:00,2025-02-24 15:00:00,4,6,27.8,71.5,9,18,452,0,999.4,7,4
"60b6e1af59e1",2025-02-24 21:00:00,2025-02-24 16:00:00,4,6,27.8,71.5,9,17,461,0,999.4,7,4
"60b6e1af59e1",2025-02-24 22:00:00,2025-02-24 17:00:00,4,6,26.7,74.4,8,14,465,0,999.7,7,3
"60b6e1af59e1",2025-02-24 23:00:00,2025-02-24 18:00:00,4,6,26.4,73.8,8,21,468,0,1000.6,7,1
"60b6e1af59e1",2025-02-25,2025-02-24 19:00:00,4,6,26.9,73.8,11,46,519,0,1001.3,6,1
"60b6e1af59e1",2025-02-25 01:00:00,2025-02-24 20:00:00,4,6,26.5,74.4,9,47,556,0,1001.9,6,0
"60b6e1af59e1",2025-02-25 02:00:00,2025-02-24 21:00:00,4,6,26.7,73.3,10,29,474,0,1002.5,6,1
"60b6e1af59e1",2025-02-25 03:00:00,2025-02-24 22:00:00,4,6,25.4,79.8,10,3,449,0,1002.8,7,3
"60b6e1af59e1",2025-02-25 04:00:00,2025-02-24 23:00:00,4,6,25,79.6,8,10,452,0,1002.8,7,3
"60b6e1af59e1",2025-02-25 05:00:00,2025-02-25,4,6,25,78.9,7,4,443,0,1002.7,7,4
"60b6e1af59e1",2025-02-25 06:00:00,2025-02-25 01:00:00,4,5,24.9,79,7,5,445,0,1002.4,7,3
"60b6e1af59e1",2025-02-25 07:00:00,2025-02-25 02:00:00,4,5,24.8,79,8,5,444,0,1001.7,7,5
"60b6e1af59e1",2025-02-25 08:00:00,2025-02-25 03:00:00,4,5,24.9,78.6,9,10,447,0,1001.1,7,1
"60b6e1af59e1",2025-02-25 09:00:00,2025-02-25 04:00:00,4,5,24.7,79.3,9,12,443,0,1001.2,7,1
"60b6e1af59e1",2025-02-25 10:00:00,2025-02-25 05:00:00,5,6,24.7,80.6,10,13,443,0,1001.8,7,1
"60b6e1af59e1",2025-02-25 11:00:00,2025-02-25 06:00:00,5,6,24.7,81.1,10,27,452,0,1002.3,7,0
"60b6e1af59e1",2025-02-25 12:00:00,2025-02-25 07:00:00,5,7,25,80,14,79,471,0,1002.9,7,2
"60b6e1af59e1",2025-02-25 13:00:00,2025-02-25 08:00:00,4,6,25.2,79.8,14,73,468,0,1003.3,6,1
"60b6e1af59e1",2025-02-25 14:00:00,2025-02-25 09:00:00,4,6,25.9,76.9,13,18,452,0,1003.1,7,3
"60b6e1af59e1",2025-02-25 15:00:00,2025-02-25 10:00:00,4,6,26.6,74.7,12,14,449,0,1002.6,7,2
"60b6e1af59e1",2025-02-25 16:00:00,2025-02-25 11:00:00,5,6,24.8,81.6,11,4,445,0,1002.6,7,8
"60b6e1af59e1",2025-02-25 17:00:00,2025-02-25 12:00:00,4,6,25.3,79.4,9,15,445,0,1001.9,7,11
"60b6e1af59e1",2025-02-25 18:00:00,2025-02-25 13:00:00,4,6,25.7,77.7,9,8,449,0,1001,8,15
"60b6e1af59e1",2025-02-25 19:00:00,2025-02-25 14:00:00,4,6,25.9,77.2,7,17,447,0,1000.3,7,9
"60b6e1af59e1",2025-02-25 20:00:00,2025-02-25 15:00:00,4,6,26,76.9,8,151,482,0,999.9,6,0
"60b6e1af59e1",2025-02-25 21:00:00,2025-02-25 16:00:00,4,6,25.8,76.2,7,18,456,0,999.6,7,0
"60b6e1af59e1",2025-02-25 22:00:00,2025-02-25 17:00:00,4,6,25.2,79.1,7,13,454,0,1000.2,7,1
"60b6e1af59e1",2025-02-25 23:00:00,2025-02-25 18:00:00,4,6,25,79.5,8,24,463,0,1001.1,6,1
"60b6e1af59e1",2025-02-26,2025-02-25 19:00:00,4,6,25.1,79,8,33,466,0,1001.6,6,1
"60b6e1af59e1",2025-02-26 01:00:00,2025-02-25 20:00:00,4,6,25.1,78.2,14,51,493,0,1002.2,6,1
"60b6e1af59e1",2025-02-26 02:00:00,2025-02-25 21:00:00,4,6,25,78.4,9,35,732,0,1002.6,6,1
"60b6e1af59e1",2025-02-26 03:00:00,2025-02-25 22:00:00,5,7,25,79,8,56,849,0,1002.8,6,1
"60b6e1af59e1",2025-02-26 04:00:00,2025-02-25 23:00:00,5,7,25.1,79.2,8,18,819,0,1002.5,6,1
"60b6e1af59e1",2025-02-26 05:00:00,2025-02-26,5,7,25,79.4,8,12,802,0,1002,6,0
"60b6e1af59e1",2025-02-26 06:00:00,2025-02-26 01:00:00,5,6,24.6,80.5,7,4,790,0,1001.5,6,1
"60b6e1af59e1",2025-02-26 07:00:00,2025-02-26 02:00:00,5,6,24.5,80.5,8,10,795,0,1001.1,6,0
"60b6e1af59e1",2025-02-26 08:00:00,2025-02-26 03:00:00,5,6,24.4,81,7,7,795,0,1000.9,6,0
"60b6e1af59e1",2025-02-26 09:00:00,2025-02-26 04:00:00,5,6,24.2,81.6,8,4,796,0,1001,6,1
"60b6e1af59e1",2025-02-26 10:00:00,2025-02-26 05:00:00,6,7,24.2,81.7,8,10,807,0,1001.4,6,1
"60b6e1af59e1",2025-02-26 11:00:00,2025-02-26 06:00:00,5,6,24.7,79.6,9,32,813,0,1001.9,6,1
"60b6e1af59e1",2025-02-26 12:00:00,2025-02-26 07:00:00,6,7,24.7,80.4,13,64,823,0,1002.6,6,1
"60b6e1af59e1",2025-02-26 13:00:00,2025-02-26 08:00:00,6,7,24.5,81.3,11,26,813,0,1003.1,6,1
"60b6e1af59e1",2025-02-26 17:00:00,2025-02-26 12:00:00,4,6,23.8,85.2,8,235,792,0,1002.4,7,8
"60b6e1af59e1",2025-02-26 18:00:00,2025-02-26 13:00:00,5,6,24.9,81.4,8,61,797,0,1001.6,7,1
"60b6e1af59e1",2025-02-26 19:00:00,2025-02-26 14:00:00,6,8,25.2,81.2,8,155,887,0,1001.1,5,0
"60b6e1af59e1",2025-02-26 20:00:00,2025-02-26 15:00:00,6,8,25.2,80.1,6,26,813,0,1000.8,6,0
"60b6e1af59e1",2025-02-26 21:00:00,2025-02-26 16:00:00,6,8,25.2,81.2,6,20,814,0,1000.7,6,1
"60b6e1af59e1",2025-02-26 22:00:00,2025-02-26 17:00:00,6,7,24.9,82.3,6,10,804,0,1001,6,0
"60b6e1af59e1",2025-02-26 23:00:00,2025-02-26 18:00:00,6,7,24.9,82.3,7,15,808,0,1001.7,6,0
"60b6e1af59e1",2025-02-27,2025-02-26 19:00:00,6,7,24.8,82.6,7,27,844,0,1002.3,6,1
"60b6e1af59e1",2025-02-27 01:00:00,2025-02-26 20:00:00,6,7,24.4,83.2,7,21,827,0,1003,6,1
"60b6e1af59e1",2025-02-27 02:00:00,2025-02-26 21:00:00,6,7,24,84.6,6,13,800,0,1003.5,6,1
"60b6e1af59e1",2025-02-27 03:00:00,2025-02-26 22:00:00,6,7,24,84.7,7,41,818,0,1003.7,6,0
"60b6e1af59e1",2025-02-27 04:00:00,2025-02-26 23:00:00,6,7,24.1,84.5,8,16,806,0,1003.5,6,0
"60b6e1af59e1",2025-02-27 05:00:00,2025-02-27,5,6,24,84.6,9,12,800,0,1003.1,6,0
"60b6e1af59e1",2025-02-27 06:00:00,2025-02-27 01:00:00,5,6,24,84.4,8,14,799,0,1002.7,6,1
